ticker,2021-01-12
BCD-USD,-0.13465584947262854
ECA-USD,-0.08063173214133834
ECC-USD,-0.5238262424958954
LCC-USD,-0.14752628408403223
OTO-USD,0.12725660568659047
VITAE-USD,-0.016994151235567134
VRA-USD,0.0435381451339103
XDN-USD,-0.5240195981826313
ZEN-USD,0.09725461707630245
ZYN-USD,-0.01460087936660015
