,open,high,low,close,adjclose,volume,ticker,date
2021-01-12,0.5951394438743591,0.644399881362915,0.5691505670547485,0.5734487771987915,0.5734487771987915,799795.0,NEBL-USD,2021-01-12
2021-01-13,0.5750268697738647,0.7540514469146729,0.552163302898407,0.7425204515457153,0.7425204515457153,1252168.0,NEBL-USD,2021-01-13
2021-01-14,0.7257620692253113,0.8939681649208069,0.7159523963928223,0.8256399035453796,0.8256399035453796,3420253.0,NEBL-USD,2021-01-14
2021-01-11,24.990718841552734,26.381715774536133,20.441938400268555,23.77562141418457,23.77562141418457,2780534346.0,NEO-USD,2021-01-11
2021-01-12,23.747013092041016,24.626928329467773,21.639957427978516,21.951875686645508,21.951875686645508,1322795752.0,NEO-USD,2021-01-12
2021-01-13,21.955766677856445,23.817819595336914,20.799192428588867,23.214454650878906,23.214454650878906,1107875794.0,NEO-USD,2021-01-13
2021-01-14,23.10501480102539,23.29006004333496,22.22472381591797,23.12503433227539,23.12503433227539,1054411392.0,NEO-USD,2021-01-14
2021-01-11,0.005950720049440861,0.005950720049440861,0.004955559968948364,0.0055747199803590775,0.0055747199803590775,3098139.0,NIM-USD,2021-01-11
2021-01-12,0.0055676898919045925,0.005733639933168888,0.005198940169066191,0.005393129773437977,0.005393129773437977,2441014.0,NIM-USD,2021-01-12
2021-01-13,0.005393350031226873,0.006739819888025522,0.005167659837752581,0.006676279939711094,0.006676279939711094,3125566.0,NIM-USD,2021-01-13
2021-01-14,0.006680457852780819,0.0067947665229439735,0.006350596901029348,0.006786254700273275,0.006786254700273275,2977608.0,NIM-USD,2021-01-14
2021-01-11,0.06330589950084686,0.07266532629728317,0.042553529143333435,0.07185325026512146,0.07185325026512146,60564.0,NIX-USD,2021-01-11
2021-01-12,0.07176552712917328,0.07181344926357269,0.03852749988436699,0.04624301940202713,0.04624301940202713,58959.0,NIX-USD,2021-01-12
2021-01-13,0.04625001177191734,0.053994420915842056,0.03977677971124649,0.053236160427331924,0.053236160427331924,65429.0,NIX-USD,2021-01-13
2021-01-14,0.04710282385349274,0.0686870589852333,0.046328507363796234,0.050061970949172974,0.050061970949172974,62762.0,NIX-USD,2021-01-14
2021-01-11,0.022817110642790794,0.022817110642790794,0.01822677068412304,0.020267849788069725,0.020267849788069725,3017641.0,NKN-USD,2021-01-11
2021-01-12,0.020280059427022934,0.020843099802732468,0.01862848922610283,0.01966165006160736,0.01966165006160736,1218364.0,NKN-USD,2021-01-12
2021-01-13,0.019677279517054558,0.02086924947798252,0.019185850396752357,0.020388230681419373,0.020388230681419373,728257.0,NKN-USD,2021-01-13
2021-01-14,0.020590156316757202,0.020654674619436264,0.01978425495326519,0.020525699481368065,0.020525699481368065,881927.0,NKN-USD,2021-01-14
2021-01-11,0.0043045999482274055,0.0043045999482274055,0.003209450049325824,0.0038855900056660175,0.0038855900056660175,5251.0,NLC2-USD,2021-01-11
2021-01-12,0.003879199968650937,0.004054879769682884,0.0032504599075764418,0.003286429913714528,0.003286429913714528,3644.0,NLC2-USD,2021-01-12
2021-01-13,0.003286429913714528,0.0038677400443702936,0.0017226400086656213,0.003154909936711192,0.003154909936711192,15945.0,NLC2-USD,2021-01-13
2021-01-14,0.0031666611321270466,0.00395987881347537,0.0026621180586516857,0.0037760890554636717,0.0037760890554636717,22894.0,NLC2-USD,2021-01-14
2021-01-11,0.01614806056022644,0.017592599615454674,0.011043090373277664,0.01757786050438881,0.01757786050438881,135799.0,NLG-USD,2021-01-11
2021-01-12,0.017586980015039444,0.017619440332055092,0.01430570986121893,0.014959950000047684,0.014959950000047684,54369.0,NLG-USD,2021-01-12
2021-01-13,0.014971490018069744,0.017353089526295662,0.013563769869506359,0.016360050067305565,0.016360050067305565,71352.0,NLG-USD,2021-01-13
2021-01-14,0.01679364964365959,0.01765720546245575,0.015913909301161766,0.017123039811849594,0.017123039811849594,64224.0,NLG-USD,2021-01-14
2021-01-11,0.7001990675926208,0.7006076574325562,0.5946014523506165,0.6106215715408325,0.6106215715408325,60067.0,NMC-USD,2021-01-11
2021-01-12,0.6105034947395325,0.6491156816482544,0.5947199463844299,0.6101938486099243,0.6101938486099243,58036.0,NMC-USD,2021-01-12
2021-01-13,0.6104053854942322,0.616060733795166,0.5239357352256775,0.6053683757781982,0.6053683757781982,62411.0,NMC-USD,2021-01-13
2021-01-14,0.6038192510604858,0.6384029984474182,0.6008539795875549,0.6384029984474182,0.6384029984474182,54802.0,NMC-USD,2021-01-14
2021-01-11,0.004219209775328636,0.004275470040738583,0.0033604600466787815,0.00426388019695878,0.00426388019695878,768.0,NPC-USD,2021-01-11
2021-01-12,0.004267999902367592,0.004267999902367592,0.0034935399889945984,0.003726900089532137,0.003726900089532137,1171.0,NPC-USD,2021-01-12
2021-01-13,0.003731529926881194,0.0059728799387812614,0.003584309946745634,0.005967400036752224,0.005967400036752224,1060.0,NPC-USD,2021-01-13
2021-01-14,0.004517075140029192,0.006955146323889494,0.00446427334100008,0.005443780682981014,0.005443780682981014,3229.0,NPC-USD,2021-01-14
