ticker,2021-01-13
COMP1-USD,-0.24999998223643183
COMP2-USD,-0.24999998223643183
DAG-USD,-0.11181680326483046
ECA-USD,0.8770343467455839
OTO-USD,-0.5904811735643136
VITAE-USD,0.1806561155284887
XRC-USD,-0.7922062137598341
ZEN-USD,0.01836771717910568
ZNN-USD,-0.15987313641649437
ZYN-USD,0.047102823714270325
