ticker,2021-01-16
ALIAS-USD,0.8326730072079689
BONO-USD,1.1231713483754304
EDG-USD,0.25791873289408174
GCC1-USD,0.18316607419702202
GCC2-USD,0.0
HSS-USD,0.6629433624634458
MTC1-USD,0.0
MTC2-USD,-0.314166333616426
OTO-USD,-0.13399545396568568
XRC-USD,0.4115489564710404
