ticker,2021-01-15
ALIAS-USD,-0.1720129506681063
BCA-USD,-0.0029462291590260925
BONO-USD,-0.05670380015281451
BPS-USD,-0.07864546683271256
DUN-USD,0.5258187132230057
ECC-USD,-0.062766269645253
EDG-USD,-0.10752873997122714
HSS-USD,0.5164136763541847
INSTAR-USD,-0.20028857436372738
OTO-USD,-0.060206148764632594
