ticker,2021-01-12
AIB-USD,-0.03277596224024282
ALIAS-USD,-0.3374597835173776
CSC-USD,-0.2102118857856149
CTXC-USD,0.04241370207891926
FLASH-USD,0.21158168594081128
MOAC-USD,0.35115365789620556
MOON-USD,-0.04227946447148534
NANO-USD,0.2192126490365598
XLQ-USD,0.11939057516814078
ZNN-USD,0.47549205039404274
