ticker,2021-01-17
BPS-USD,0.02061079593069781
DUN-USD,0.31977340022662726
GCC1-USD,0.483610568274754
GCC2-USD,0.483610568274754
JUL-USD,0.002795643337041964
MTC1-USD,0.07692084963705526
MTC2-USD,0.07692084963705526
NVT-USD,0.13603977769581777
SCC3-USD,0.0
SCC4-USD,0.0
