ticker,2021-01-19
AIB-USD,0.7656293826740623
ARRR-USD,0.4260756692039762
BST-USD,-0.20369623047776098
COLX-USD,0.7719892054597937
COMP1-USD,-0.22222223976648725
COMP2-USD,0.0
DUN-USD,0.31036135588602476
ECA-USD,0.5658284807328051
MINT-USD,-0.015556826685764746
VIN-USD,0.397357624362902
