ticker,2021-01-17
AIB-USD,-0.17814584943412837
CRU-USD,-0.10190280072787028
DOT1-USD,-0.06579433553739922
DOT2-USD,-0.06579433553739922
LYNX-USD,-0.0106333039403953
MBC-USD,-0.0042111932134430985
PHA-USD,0.005321270638587672
VGX-USD,-0.005980925439507345
VIN-USD,-0.3401294018468938
XRC-USD,-0.28812140121955765
