ticker,2021-01-18
ADK-USD,0.12088728198478149
ARRR-USD,-0.03282017489429345
BPS-USD,-0.17854826884089858
HYC-USD,0.012116107234722895
MTC1-USD,2.4928751409220338
MTC2-USD,2.4928751409220338
NVT-USD,-0.10492394826005591
NYE-USD,0.04167236789602935
PHR-USD,0.10454074238643951
XHV-USD,0.04207581513997605
