ticker,2021-01-17
AVAX-USD,0.025218765894055695
CRU-USD,-0.10190280072787028
DOT1-USD,-0.06579433553739922
DOT2-USD,-0.06579433553739922
IOST-USD,-0.013434305628376664
PCX-USD,-0.03168123719476401
PHA-USD,0.005321270638587672
VGX-USD,-0.005980925439507345
VIN-USD,-0.3401294018468938
XRC-USD,-0.28812140121955765
