ticker,2021-01-13
BSV-USD,0.12556390898421488
CTXC-USD,0.015926659352898387
DTEP-USD,0.29847750201245526
EOS-USD,0.0693028604622099
HPB-USD,0.0257756895754766
MWC-USD,0.1824122206088512
NIX-USD,0.15122587399641652
POA-USD,0.06354364488444908
RLC-USD,0.09118233640503437
XDN-USD,0.6512056988222144
