ticker,2021-01-15
ADK-USD,-0.1009651665347917
AVAX-USD,0.01281644798944881
DOT1-USD,-0.09124865310939456
DOT2-USD,-0.09124865310939456
HYC-USD,-0.21407179556558453
IOST-USD,0.6961935521798623
NEBL-USD,0.31837713469762496
VGX-USD,0.22240032837838064
XSN-USD,0.31371555006740826
ZNN-USD,-0.04309506080659575
